regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,128,16,0.125,4.0,512,512,2048,8192,2816,8477.18,26184.1,9983.43,0.0851
mixed,128,16,0.125,4.0,512,512,4096,16384,5632,17854.8,65116.3,22993.7,0.1087
mixed,128,16,0.125,4.0,512,1024,128,512,176,841.828,1491.17,886.245,0.0684
mixed,128,16,0.125,4.0,512,1024,256,1024,352,1112.61,2284.2,1188.84,0.0651
mixed,128,16,0.125,4.0,512,1024,512,2048,704,1731.94,4753.2,1768.94,0.0122
mixed,128,16,0.125,4.0,512,1024,1024,4096,1408,2922.44,13050,2988.27,0.0065
mixed,128,16,0.125,4.0,512,1024,2048,8192,2816,8466.95,27387.1,10286.8,0.0962
mixed,128,16,0.125,4.0,512,1024,4096,16384,5632,17912.3,64178.8,22980.8,0.1096
mixed,128,16,0.125,4.0,512,2048,128,512,176,973.637,1626.02,1023.72,0.0768
mixed,128,16,0.125,4.0,512,2048,256,1024,352,1240.04,2493.61,1322.21,0.0656
mixed,128,16,0.125,4.0,512,2048,512,2048,704,1883.17,4700.27,1871.65,-0.0041
mixed,128,16,0.125,4.0,512,2048,1024,4096,1408,3038.06,16220.1,3068.24,0.0023
mixed,128,16,0.125,4.0,512,2048,2048,8192,2816,8763.46,32089.6,10797,0.0872
mixed,128,16,0.125,4.0,512,2048,4096,16384,5632,22287.3,65218.4,23136.5,0.0198
mixed,128,16,0.125,4.0,512,4096,128,512,176,1235.11,1875.14,1288.52,0.0834
mixed,128,16,0.125,4.0,512,4096,256,1024,352,1498.53,2754.09,1574.44,0.0605
mixed,128,16,0.125,4.0,512,4096,512,2048,704,2132.45,4568.82,2160.64,0.0116
mixed,128,16,0.125,4.0,512,4096,1024,4096,1408,3449.8,13799.4,3258.64,-0.0185
mixed,128,16,0.125,4.0,512,4096,2048,8192,2816,8901.25,33150.2,11230,0.096
mixed,128,16,0.125,4.0,512,4096,4096,16384,5632,21917.6,66030.3,23222.2,0.0296
mixed,128,16,0.125,4.0,512,8192,128,512,176,1729.45,2380.17,1785.64,0.0864
mixed,128,16,0.125,4.0,512,8192,256,1024,352,1988.55,3242.47,2080.61,0.0734
mixed,128,16,0.125,4.0,512,8192,512,2048,704,2660.07,5427.57,2654.38,-0.0021
mixed,128,16,0.125,4.0,512,8192,1024,4096,1408,3895.44,14778,3769.93,-0.0115
mixed,128,16,0.125,4.0,512,8192,2048,8192,2816,9951.52,28595.5,11276.6,0.0711
mixed,128,16,0.125,4.0,512,8192,4096,16384,5632,22795.2,66327.6,23446.6,0.015
mixed,128,16,0.125,4.0,1024,0,128,512,176,1011.04,1621.89,1032.65,0.0354
mixed,128,16,0.125,4.0,1024,0,256,1024,352,1229.96,2477.13,1327.33,0.0781
mixed,128,16,0.125,4.0,1024,0,512,2048,704,1874.28,4839.99,1943.14,0.0232
mixed,128,16,0.125,4.0,1024,0,1024,4096,1408,3129.67,13048.1,3172.62,0.0043
mixed,128,16,0.125,4.0,1024,0,2048,8192,2816,8581.38,26114.9,10457.9,0.107
mixed,128,16,0.125,4.0,1024,0,4096,16384,5632,17910.7,65056.6,23052.2,0.1091
mixed,128,16,0.125,4.0,1024,512,128,512,176,1094.24,1709.51,1141.51,0.0768
mixed,128,16,0.125,4.0,1024,512,256,1024,352,1342.12,2578.28,1427.05,0.0687
mixed,128,16,0.125,4.0,1024,512,512,2048,704,1964.23,4822.48,2034.57,0.0246
mixed,128,16,0.125,4.0,1024,512,1024,4096,1408,3233.96,13128.9,3222.99,-0.0011
mixed,128,16,0.125,4.0,1024,512,2048,8192,2816,8612.13,27111.7,9016,0.0218
mixed,128,16,0.125,4.0,1024,512,4096,16384,5632,17932.7,64647.9,23048.2,0.1095
mixed,128,16,0.125,4.0,1024,1024,128,512,176,1205.61,1813.93,1256.64,0.0839
mixed,128,16,0.125,4.0,1024,1024,256,1024,352,1446.85,2663.59,1534.98,0.0724
mixed,128,16,0.125,4.0,1024,1024,512,2048,704,2061.07,4579.51,2120.17,0.0235
mixed,128,16,0.125,4.0,1024,1024,1024,4096,1408,3360.65,13257.9,3333.1,-0.0028
mixed,128,16,0.125,4.0,1024,1024,2048,8192,2816,8571.2,28057.6,10239.3,0.0856
mixed,128,16,0.125,4.0,1024,1024,4096,16384,5632,19751.1,64499.6,23100.1,0.0748
mixed,128,16,0.125,4.0,1024,2048,128,512,176,1424.13,2021.29,1467.97,0.0734
mixed,128,16,0.125,4.0,1024,2048,256,1024,352,1646.54,2864.91,1745.03,0.0808
mixed,128,16,0.125,4.0,1024,2048,512,2048,704,2264.62,4716.46,2296.87,0.0132
mixed,128,16,0.125,4.0,1024,2048,1024,4096,1408,3525.77,16834.7,3524.85,-0.0001
mixed,128,16,0.125,4.0,1024,2048,2048,8192,2816,8778.75,32895.7,11075.5,0.0952
mixed,128,16,0.125,4.0,1024,2048,4096,16384,5632,22815,65677.8,23386.2,0.0133
mixed,128,16,0.125,4.0,1024,4096,128,512,176,1839.43,2424.84,1889.89,0.0862
mixed,128,16,0.125,4.0,1024,4096,256,1024,352,2053.19,3265.61,2158.6,0.0869
mixed,128,16,0.125,4.0,1024,4096,512,2048,704,2661.38,5293.84,2685.54,0.0092
mixed,128,16,0.125,4.0,1024,4096,1024,4096,1408,3894.35,14379.4,3843.63,-0.0048
mixed,128,16,0.125,4.0,1024,4096,2048,8192,2816,9045.03,33606.4,10785.8,0.0709
mixed,128,16,0.125,4.0,1024,4096,4096,16384,5632,22830.8,66954,23421.2,0.0134
mixed,128,16,0.125,4.0,1024,8192,128,512,176,2649.64,3211.05,2694.54,0.08
mixed,128,16,0.125,4.0,1024,8192,256,1024,352,2857.13,4056.4,2962.41,0.0878
mixed,128,16,0.125,4.0,1024,8192,512,2048,704,3458.03,6055.03,3507.72,0.0191
mixed,128,16,0.125,4.0,1024,8192,1024,4096,1408,4748.94,16923.9,4601.17,-0.0121
mixed,128,16,0.125,4.0,1024,8192,2048,8192,2816,11569.1,32836.9,11654,0.004
mixed,128,16,0.125,4.0,1024,8192,4096,16384,5632,23350,67017.3,23646,0.0068
mixed,128,16,0.125,4.0,2048,0,128,512,176,1685.32,2238.6,1735.81,0.0913
mixed,128,16,0.125,4.0,2048,0,256,1024,352,1884.97,3110.38,1993.8,0.0888
mixed,128,16,0.125,4.0,2048,0,512,2048,704,2491.4,5027.51,2548.46,0.0225
mixed,128,16,0.125,4.0,2048,0,1024,4096,1408,3768.65,13837.2,3786,0.0017
mixed,128,16,0.125,4.0,2048,0,2048,8192,2816,9020.07,30295.6,11128.6,0.0991
mixed,128,16,0.125,4.0,2048,0,4096,16384,5632,20914.5,65253.3,23219.7,0.052
mixed,128,16,0.125,4.0,2048,512,128,512,176,1889.45,2415.78,1936.39,0.0892
mixed,128,16,0.125,4.0,2048,512,256,1024,352,2077.45,3254.28,2195.08,0.1
mixed,128,16,0.125,4.0,2048,512,512,2048,704,2653.58,5184.31,2699.14,0.018
mixed,128,16,0.125,4.0,2048,512,1024,4096,1408,3906,16286.4,3940.24,0.0028
mixed,128,16,0.125,4.0,2048,512,2048,8192,2816,10496.8,31878.9,11359.1,0.0403
mixed,128,16,0.125,4.0,2048,512,4096,16384,5632,22012.4,65393,23282.9,0.0293
mixed,128,16,0.125,4.0,2048,1024,128,512,176,2074.25,2607.85,2129.19,0.103
mixed,128,16,0.125,4.0,2048,1024,256,1024,352,2273.61,3414.86,2362.22,0.0776
mixed,128,16,0.125,4.0,2048,1024,512,2048,704,2836.43,5372.63,2900.33,0.0252
mixed,128,16,0.125,4.0,2048,1024,1024,4096,1408,4071.89,16789.6,4091.19,0.0015
mixed,128,16,0.125,4.0,2048,1024,2048,8192,2816,11314.2,32965.1,11492.3,0.0082
mixed,128,16,0.125,4.0,2048,1024,4096,16384,5632,22798.8,65569.9,23403.4,0.0141
mixed,128,16,0.125,4.0,2048,2048,128,512,176,2451.59,2986.09,2501.42,0.0932
mixed,128,16,0.125,4.0,2048,2048,256,1024,352,2644.11,3797.36,2741.71,0.0846
mixed,128,16,0.125,4.0,2048,2048,512,2048,704,3200.39,5656.12,3275.76,0.0307
mixed,128,16,0.125,4.0,2048,2048,1024,4096,1408,4434.39,17253,4381.46,-0.0041
mixed,128,16,0.125,4.0,2048,2048,2048,8192,2816,11494.6,33987.5,11596.9,0.0045
mixed,128,16,0.125,4.0,2048,2048,4096,16384,5632,23531.3,67473.3,23786.5,0.0058
mixed,128,16,0.125,4.0,2048,4096,128,512,176,3179.92,3693.58,3235.92,0.109
mixed,128,16,0.125,4.0,2048,4096,256,1024,352,3377.64,4484.15,3492.56,0.1039
mixed,128,16,0.125,4.0,2048,4096,512,2048,704,3912.11,6368.73,3976.75,0.0263
mixed,128,16,0.125,4.0,2048,4096,1024,4096,1408,5129.97,16532.2,5027.57,-0.009
mixed,128,16,0.125,4.0,2048,4096,2048,8192,2816,11029.6,34043.7,11791.6,0.0331
mixed,128,16,0.125,4.0,2048,4096,4096,16384,5632,23542.4,67560.7,23795.6,0.0058
mixed,128,16,0.125,4.0,2048,8192,128,512,176,4631.31,5156.69,4694.51,0.1203
mixed,128,16,0.125,4.0,2048,8192,256,1024,352,4830.67,5908.98,4937.71,0.0993
mixed,128,16,0.125,4.0,2048,8192,512,2048,704,5372.56,7671.26,5434.03,0.0267
mixed,128,16,0.125,4.0,2048,8192,1024,4096,1408,6485.34,17229.2,6453.75,-0.0029
mixed,128,16,0.125,4.0,2048,8192,2048,8192,2816,12072.9,33642.7,11598.8,-0.022
mixed,128,16,0.125,4.0,2048,8192,4096,16384,5632,23676.3,67738.8,24097.2,0.0096
pure,128,32,0.25,4.0,0,0,128,512,224,349.314,687.007,359.362,0.0298
pure,128,32,0.25,4.0,0,0,256,1024,448,615.231,1213.7,630.498,0.0255
pure,128,32,0.25,4.0,0,0,512,2048,896,1082.18,2276.55,1106.88,0.0207
pure,128,32,0.25,4.0,0,0,1024,4096,1792,2015.27,4388.88,2049.07,0.0142
pure,128,32,0.25,4.0,0,0,2048,8192,3584,3855.76,8557.92,3964.85,0.0232
pure,128,32,0.25,4.0,0,0,4096,16384,7168,7518.91,16961.3,7770.59,0.0267
mixed,128,32,0.25,4.0,16,0,128,512,224,562.849,1171.72,660.674,0.1607
mixed,128,32,0.25,4.0,16,0,256,1024,448,992.707,2016.2,1050.28,0.0562
mixed,128,32,0.25,4.0,16,0,512,2048,896,1811.65,4633.14,1805.55,-0.0022
mixed,128,32,0.25,4.0,16,0,1024,4096,1792,3715.02,12901.3,3362.06,-0.0384
mixed,128,32,0.25,4.0,16,0,2048,8192,3584,11294,25940.9,14202.9,0.1986
mixed,128,32,0.25,4.0,16,0,4096,16384,7168,22537.2,64354.1,29016.1,0.1549
mixed,128,32,0.25,4.0,16,512,128,512,224,577.089,1179.78,669.091,0.1527
mixed,128,32,0.25,4.0,16,512,256,1024,448,999.907,2024.68,1063.2,0.0618
mixed,128,32,0.25,4.0,16,512,512,2048,896,1816.07,4602.06,1819.37,0.0012
mixed,128,32,0.25,4.0,16,512,1024,4096,1792,3734.06,12914.5,3378.06,-0.0388
mixed,128,32,0.25,4.0,16,512,2048,8192,3584,11273.1,26025.8,14304.3,0.2055
mixed,128,32,0.25,4.0,16,512,4096,16384,7168,22590.3,64219.3,29015.4,0.1543
mixed,128,32,0.25,4.0,16,1024,128,512,224,613.187,1183.17,699.012,0.1506
mixed,128,32,0.25,4.0,16,1024,256,1024,448,1016.42,2030.82,1068.58,0.0514
mixed,128,32,0.25,4.0,16,1024,512,2048,896,1822.69,4588.15,1826.44,0.0014
mixed,128,32,0.25,4.0,16,1024,1024,4096,1792,3702.67,12932.3,3403.21,-0.0324
mixed,128,32,0.25,4.0,16,1024,2048,8192,3584,11259,25875.3,14345.3,0.2112
mixed,128,32,0.25,4.0,16,1024,4096,16384,7168,22627.6,64523.2,29028.7,0.1528
mixed,128,32,0.25,4.0,16,2048,128,512,224,681.122,1245.57,776.898,0.1697
mixed,128,32,0.25,4.0,16,2048,256,1024,448,1090.05,2056.23,1132.45,0.0439
mixed,128,32,0.25,4.0,16,2048,512,2048,896,1849.57,4650.42,1834.79,-0.0053
mixed,128,32,0.25,4.0,16,2048,1024,4096,1792,3691.54,13007.9,3420.94,-0.029
mixed,128,32,0.25,4.0,16,2048,2048,8192,3584,11286.4,26476.6,14371.4,0.2031
mixed,128,32,0.25,4.0,16,2048,4096,16384,7168,23004.6,63481.6,29066.6,0.1498
mixed,128,32,0.25,4.0,16,4096,128,512,224,830.564,1386.53,908.067,0.1394
mixed,128,32,0.25,4.0,16,4096,256,1024,448,1224.8,2190.54,1276.42,0.0534
mixed,128,32,0.25,4.0,16,4096,512,2048,896,1983.43,4703.67,1957.54,-0.0095
mixed,128,32,0.25,4.0,16,4096,1024,4096,1792,3748.27,13040,3475.5,-0.0294
mixed,128,32,0.25,4.0,16,4096,2048,8192,3584,11411,28729,14410.7,0.1732
mixed,128,32,0.25,4.0,16,4096,4096,16384,7168,23502.9,65197.6,29111,0.1345
mixed,128,32,0.25,4.0,16,8192,128,512,224,1090.5,1675.37,1180.64,0.1541
mixed,128,32,0.25,4.0,16,8192,256,1024,448,1530.6,2480.62,1554.69,0.0254
mixed,128,32,0.25,4.0,16,8192,512,2048,896,2274.57,4997.62,2246.06,-0.0105
mixed,128,32,0.25,4.0,16,8192,1024,4096,1792,4105.74,13394.6,3771.76,-0.036
mixed,128,32,0.25,4.0,16,8192,2048,8192,3584,11855.9,26323,14563.9,0.1872
mixed,128,32,0.25,4.0,16,8192,4096,16384,7168,23019.8,65420.6,29276.2,0.1476
mixed,128,32,0.25,4.0,32,0,128,512,224,564.227,1171.75,659.041,0.1561
mixed,128,32,0.25,4.0,32,0,256,1024,448,992.356,2020.13,1052.32,0.0583
mixed,128,32,0.25,4.0,32,0,512,2048,896,1811.69,4632.79,1808.36,-0.0012
mixed,128,32,0.25,4.0,32,0,1024,4096,1792,3707.5,12900.6,3382.51,-0.0354
mixed,128,32,0.25,4.0,32,0,2048,8192,3584,11278,25837.7,14259.5,0.2048
mixed,128,32,0.25,4.0,32,0,4096,16384,7168,22569.7,64916.6,28985.2,0.1515
mixed,128,32,0.25,4.0,32,512,128,512,224,577.571,1181.77,669.763,0.1526
mixed,128,32,0.25,4.0,32,512,256,1024,448,1001.92,2022.88,1064.42,0.0612
mixed,128,32,0.25,4.0,32,512,512,2048,896,1817.57,4621.36,1822.02,0.0016
mixed,128,32,0.25,4.0,32,512,1024,4096,1792,3722,12931,3377.23,-0.0374
mixed,128,32,0.25,4.0,32,512,2048,8192,3584,11249.1,25819.1,14273.2,0.2076
mixed,128,32,0.25,4.0,32,512,4096,16384,7168,22540.2,64933.1,28999.9,0.1524
mixed,128,32,0.25,4.0,32,1024,128,512,224,612.418,1188,701.283,0.1544
mixed,128,32,0.25,4.0,32,1024,256,1024,448,1019.4,2035.49,1068.1,0.0479
mixed,128,32,0.25,4.0,32,1024,512,2048,896,1825,4579.06,1829.29,0.0016
mixed,128,32,0.25,4.0,32,1024,1024,4096,1792,3706.83,12929.4,3401.36,-0.0331
mixed,128,32,0.25,4.0,32,1024,2048,8192,3584,11291.2,26036.8,14324.7,0.2057
mixed,128,32,0.25,4.0,32,1024,4096,16384,7168,22549,65061.2,29017.5,0.1522
mixed,128,32,0.25,4.0,32,2048,128,512,224,681.729,1250.02,775.363,0.1648
mixed,128,32,0.25,4.0,32,2048,256,1024,448,1081.48,2057.38,1134.82,0.0547
mixed,128,32,0.25,4.0,32,2048,512,2048,896,1862.47,4662.58,1898.72,0.0129
mixed,128,32,0.25,4.0,32,2048,1024,4096,1792,3686.22,13017.8,3421.93,-0.0283
mixed,128,32,0.25,4.0,32,2048,2048,8192,3584,11295.8,26563.3,14391.2,0.2027
mixed,128,32,0.25,4.0,32,2048,4096,16384,7168,22910.7,64863,29074.6,0.1469
mixed,128,32,0.25,4.0,32,4096,128,512,224,830.467,1375.3,916.194,0.1573
mixed,128,32,0.25,4.0,32,4096,256,1024,448,1226.15,2181.86,1279.59,0.0559
mixed,128,32,0.25,4.0,32,4096,512,2048,896,1992.87,4689.62,1960.71,-0.0119
mixed,128,32,0.25,4.0,32,4096,1024,4096,1792,3730.64,13025.1,3459.92,-0.0291
mixed,128,32,0.25,4.0,32,4096,2048,8192,3584,11424.9,27731.9,14438.2,0.1848
mixed,128,32,0.25,4.0,32,4096,4096,16384,7168,23539.2,65274.4,29132.2,0.134
mixed,128,32,0.25,4.0,32,8192,128,512,224,1089.12,1672.01,1184.84,0.1642
mixed,128,32,0.25,4.0,32,8192,256,1024,448,1530.79,2472.59,1551.43,0.0219
mixed,128,32,0.25,4.0,32,8192,512,2048,896,2280.2,5011.86,2322.53,0.0155
mixed,128,32,0.25,4.0,32,8192,1024,4096,1792,4163.31,13439.1,3786.8,-0.0406
mixed,128,32,0.25,4.0,32,8192,2048,8192,3584,11807.5,26141.8,14549.8,0.1913
mixed,128,32,0.25,4.0,32,8192,4096,16384,7168,23001.3,65355.1,29260.7,0.1478
mixed,128,32,0.25,4.0,64,0,128,512,224,563.202,1172.33,660.482,0.1597
mixed,128,32,0.25,4.0,64,0,256,1024,448,994.946,2021.22,1052.67,0.0562
mixed,128,32,0.25,4.0,64,0,512,2048,896,1813.99,4639.28,1812.36,-0.0006
mixed,128,32,0.25,4.0,64,0,1024,4096,1792,3697.74,12903.7,3376.27,-0.0349
mixed,128,32,0.25,4.0,64,0,2048,8192,3584,11298,26113.1,14290.1,0.202
mixed,128,32,0.25,4.0,64,0,4096,16384,7168,22668.3,63144.8,29021.2,0.157
mixed,128,32,0.25,4.0,64,512,128,512,224,579.81,1181.89,671.459,0.1522
mixed,128,32,0.25,4.0,64,512,256,1024,448,1002.34,2026.22,1063.46,0.0597
mixed,128,32,0.25,4.0,64,512,512,2048,896,1818.09,4643.99,1823.81,0.002
mixed,128,32,0.25,4.0,64,512,1024,4096,1792,3726.7,12917,3387.98,-0.0369
mixed,128,32,0.25,4.0,64,512,2048,8192,3584,11297,25808.3,14259.2,0.2041
mixed,128,32,0.25,4.0,64,512,4096,16384,7168,22501.1,64407.5,29002.4,0.1551
mixed,128,32,0.25,4.0,64,1024,128,512,224,616.035,1185.03,703.81,0.1543
mixed,128,32,0.25,4.0,64,1024,256,1024,448,1019.01,2037.83,1073.28,0.0533
mixed,128,32,0.25,4.0,64,1024,512,2048,896,1825.48,4603.86,1829.64,0.0015
mixed,128,32,0.25,4.0,64,1024,1024,4096,1792,3723.95,12941.2,3401.68,-0.035
mixed,128,32,0.25,4.0,64,1024,2048,8192,3584,11300.4,25850.6,14335.4,0.2086
mixed,128,32,0.25,4.0,64,1024,4096,16384,7168,22601.7,64547.7,29033.6,0.1533
mixed,128,32,0.25,4.0,64,2048,128,512,224,684.995,1247.33,775.232,0.1605
mixed,128,32,0.25,4.0,64,2048,256,1024,448,1120.81,2111.56,1160.55,0.0401
mixed,128,32,0.25,4.0,64,2048,512,2048,896,1912.65,4668.11,1838.86,-0.0268
mixed,128,32,0.25,4.0,64,2048,1024,4096,1792,3729.58,13034.2,3420.24,-0.0332
mixed,128,32,0.25,4.0,64,2048,2048,8192,3584,11293.4,26200.8,14368.8,0.2063
mixed,128,32,0.25,4.0,64,2048,4096,16384,7168,23032.8,63951.8,29067.2,0.1475
mixed,128,32,0.25,4.0,64,4096,128,512,224,832.228,1388.77,915.845,0.1502
mixed,128,32,0.25,4.0,64,4096,256,1024,448,1223.14,2188.17,1277.12,0.0559
mixed,128,32,0.25,4.0,64,4096,512,2048,896,1995.27,4725.17,1963.85,-0.0115
mixed,128,32,0.25,4.0,64,4096,1024,4096,1792,3727.31,13017.1,3461.33,-0.0286
mixed,128,32,0.25,4.0,64,4096,2048,8192,3584,11426.8,27413.3,14446.9,0.1889
mixed,128,32,0.25,4.0,64,4096,4096,16384,7168,23443.9,64649,29161.6,0.1388
mixed,128,32,0.25,4.0,64,8192,128,512,224,1132,1666.69,1185.03,0.0992
mixed,128,32,0.25,4.0,64,8192,256,1024,448,1531.46,2480.2,1550.31,0.0199
mixed,128,32,0.25,4.0,64,8192,512,2048,896,2283.02,5022.71,2243.5,-0.0144
mixed,128,32,0.25,4.0,64,8192,1024,4096,1792,4153.87,13443.2,3785.87,-0.0396
mixed,128,32,0.25,4.0,64,8192,2048,8192,3584,11847.9,26196.6,14586.5,0.1909
mixed,128,32,0.25,4.0,64,8192,4096,16384,7168,22836.2,65153.3,29261.7,0.1518
mixed,128,32,0.25,4.0,128,0,128,512,224,586.115,1197.35,684.835,0.1615
mixed,128,32,0.25,4.0,128,0,256,1024,448,1018.88,2044.33,1082.34,0.0619
mixed,128,32,0.25,4.0,128,0,512,2048,896,1838.57,4670.96,1837,-0.0006
mixed,128,32,0.25,4.0,128,0,1024,4096,1792,3727.21,12924,3403.18,-0.0352
mixed,128,32,0.25,4.0,128,0,2048,8192,3584,11295,25850.5,14327.1,0.2083
mixed,128,32,0.25,4.0,128,0,4096,16384,7168,22527.9,65039.2,29002.2,0.1523
mixed,128,32,0.25,4.0,128,512,128,512,224,604.994,1211.14,699.172,0.1554
mixed,128,32,0.25,4.0,128,512,256,1024,448,1032.29,2055.69,1097.63,0.0638
mixed,128,32,0.25,4.0,128,512,512,2048,896,1848.33,4642.38,1851.4,0.0011
mixed,128,32,0.25,4.0,128,512,1024,4096,1792,3736.59,12940.4,3419.53,-0.0344
mixed,128,32,0.25,4.0,128,512,2048,8192,3584,11269.7,26001.6,14254.5,0.2026
mixed,128,32,0.25,4.0,128,512,4096,16384,7168,22521,63420.8,29043.3,0.1595
mixed,128,32,0.25,4.0,128,1024,128,512,224,645.666,1220.36,733.41,0.1527
mixed,128,32,0.25,4.0,128,1024,256,1024,448,1051.71,2068.14,1113.15,0.0604
mixed,128,32,0.25,4.0,128,1024,512,2048,896,1859.5,4613.62,1864.84,0.0019
mixed,128,32,0.25,4.0,128,1024,1024,4096,1792,3710.19,12944.6,3448.17,-0.0284
mixed,128,32,0.25,4.0,128,1024,2048,8192,3584,11308.6,26054.1,14375.9,0.208
mixed,128,32,0.25,4.0,128,1024,4096,16384,7168,22828.1,64728.2,29033.7,0.1481
mixed,128,32,0.25,4.0,128,2048,128,512,224,732.74,1291.17,812.578,0.143
mixed,128,32,0.25,4.0,128,2048,256,1024,448,1160.2,2089.07,1181.92,0.0234
mixed,128,32,0.25,4.0,128,2048,512,2048,896,1950.47,4643.48,1877.7,-0.027
mixed,128,32,0.25,4.0,128,2048,1024,4096,1792,3693.42,13115.8,3498.54,-0.0207
mixed,128,32,0.25,4.0,128,2048,2048,8192,3584,11349,27465.8,14474.1,0.1939
mixed,128,32,0.25,4.0,128,2048,4096,16384,7168,23925.8,65156.7,29078.9,0.125
mixed,128,32,0.25,4.0,128,4096,128,512,224,905.923,1434.88,975.62,0.1318
mixed,128,32,0.25,4.0,128,4096,256,1024,448,1300.71,2237.9,1342.09,0.0441
mixed,128,32,0.25,4.0,128,4096,512,2048,896,2043.18,4666.19,2027.11,-0.0061
mixed,128,32,0.25,4.0,128,4096,1024,4096,1792,3893.2,13273.3,3557.64,-0.0358
mixed,128,32,0.25,4.0,128,4096,2048,8192,3584,11614.5,31510.8,14448.2,0.1424
mixed,128,32,0.25,4.0,128,4096,4096,16384,7168,26408.6,65224.5,29146.5,0.0705
mixed,128,32,0.25,4.0,128,8192,128,512,224,1220.29,1810.21,1271.53,0.0868
mixed,128,32,0.25,4.0,128,8192,256,1024,448,1613.19,2507.21,1652.45,0.0439
mixed,128,32,0.25,4.0,128,8192,512,2048,896,2407.78,5121.23,2322.63,-0.0314
mixed,128,32,0.25,4.0,128,8192,1024,4096,1792,4155.85,13362.5,3859.41,-0.0322
mixed,128,32,0.25,4.0,128,8192,2048,8192,3584,11694.6,27461.9,14601.8,0.1844
mixed,128,32,0.25,4.0,128,8192,4096,16384,7168,23503.7,65595.2,29277.9,0.1372
mixed,128,32,0.25,4.0,256,0,128,512,224,635.202,1250.47,734.083,0.1607
mixed,128,32,0.25,4.0,256,0,256,1024,448,1068.2,2100.71,1136.9,0.0665
mixed,128,32,0.25,4.0,256,0,512,2048,896,1885.58,4685.04,1880.1,-0.002
mixed,128,32,0.25,4.0,256,0,1024,4096,1792,3766.51,12936.9,3470.7,-0.0323
mixed,128,32,0.25,4.0,256,0,2048,8192,3584,11297.9,25836.4,14417.8,0.2146
mixed,128,32,0.25,4.0,256,0,4096,16384,7168,22561.2,64567.4,29053,0.1545
mixed,128,32,0.25,4.0,256,512,128,512,224,677.86,1270.21,763.459,0.1445
mixed,128,32,0.25,4.0,256,512,256,1024,448,1091.65,2112.93,1162.08,0.069
mixed,128,32,0.25,4.0,256,512,512,2048,896,1902.76,4653.52,1909.13,0.0023
mixed,128,32,0.25,4.0,256,512,1024,4096,1792,3732.05,12950.5,3507.08,-0.0244
mixed,128,32,0.25,4.0,256,512,2048,8192,3584,11298.7,27392.5,14449.6,0.1958
mixed,128,32,0.25,4.0,256,512,4096,16384,7168,22683.1,64087.6,29077.7,0.1544
mixed,128,32,0.25,4.0,256,1024,128,512,224,731.01,1293,812.452,0.1449
mixed,128,32,0.25,4.0,256,1024,256,1024,448,1132.23,2138.73,1183.46,0.0509
mixed,128,32,0.25,4.0,256,1024,512,2048,896,1929.22,4601.9,1933.99,0.0018
mixed,128,32,0.25,4.0,256,1024,1024,4096,1792,3645.32,12966,3558.89,-0.0093
mixed,128,32,0.25,4.0,256,1024,2048,8192,3584,11359.3,26298.9,14459.2,0.2075
mixed,128,32,0.25,4.0,256,1024,4096,16384,7168,22642,63782.8,29068.5,0.1562
mixed,128,32,0.25,4.0,256,2048,128,512,224,835.331,1420.45,914.978,0.1361
mixed,128,32,0.25,4.0,256,2048,256,1024,448,1250.79,2180.97,1279.65,0.031
mixed,128,32,0.25,4.0,256,2048,512,2048,896,1984.81,4649.39,1966.6,-0.0068
mixed,128,32,0.25,4.0,256,2048,1024,4096,1792,3802.07,13541.4,3586.19,-0.0222
mixed,128,32,0.25,4.0,256,2048,2048,8192,3584,11451.8,31982,14547.6,0.1508
mixed,128,32,0.25,4.0,256,2048,4096,16384,7168,25955.3,65109,29131.2,0.0811
mixed,128,32,0.25,4.0,256,4096,128,512,224,1018.79,1655.05,1106.72,0.1382
mixed,128,32,0.25,4.0,256,4096,256,1024,448,1453.89,2452.97,1467.85,0.014
mixed,128,32,0.25,4.0,256,4096,512,2048,896,2269.29,4771.86,2147.46,-0.0487
mixed,128,32,0.25,4.0,256,4096,1024,4096,1792,3881.42,13304.9,3657.74,-0.0237
mixed,128,32,0.25,4.0,256,4096,2048,8192,3584,11613.7,32391.9,14588.8,0.1432
mixed,128,32,0.25,4.0,256,4096,4096,16384,7168,28459.3,65616.1,29209.7,0.0202
mixed,128,32,0.25,4.0,256,8192,128,512,224,1370.89,1997.86,1470.28,0.1585
mixed,128,32,0.25,4.0,256,8192,256,1024,448,1808.33,2910.28,1826.76,0.0167
mixed,128,32,0.25,4.0,256,8192,512,2048,896,2666.12,4824.18,2541.1,-0.0579
mixed,128,32,0.25,4.0,256,8192,1024,4096,1792,4176.49,13953.4,3987.63,-0.0193
mixed,128,32,0.25,4.0,256,8192,2048,8192,3584,12326.8,26560.3,14673.1,0.1648
mixed,128,32,0.25,4.0,256,8192,4096,16384,7168,25242.1,65894.7,29328.7,0.1005
mixed,128,32,0.25,4.0,512,0,128,512,224,743.779,1357.41,839.299,0.1557
mixed,128,32,0.25,4.0,512,0,256,1024,448,1176.55,2213.45,1241.41,0.0626
mixed,128,32,0.25,4.0,512,0,512,2048,896,1998.95,4746.7,1984.68,-0.0052
mixed,128,32,0.25,4.0,512,0,1024,4096,1792,3723.92,12960.3,3604.46,-0.0129
